genus,speciesname,record_id,month,day,year,plot,species,sex,wgt
Neotoma,albigula,17531,5,24,1990,20,NA,F,86
Neotoma,albigula,17547,5,24,1990,17,NA,M,104
Neotoma,albigula,1756,4,29,1979,2,NA,M,166
Neotoma,albigula,17596,6,21,1990,18,NA,F,139
Neotoma,albigula,1763,4,29,1979,18,NA,F,126
Neotoma,albigula,17662,7,21,1990,18,NA,F,66
Neotoma,albigula,17738,8,16,1990,20,NA,F,98
Neotoma,albigula,1776,4,29,1979,4,NA,M,101
Neotoma,albigula,1782,5,29,1979,12,NA,M,66
Neotoma,albigula,17825,9,22,1990,12,NA,M,145
Neotoma,albigula,17831,9,22,1990,18,NA,F,180
Neotoma,albigula,1784,5,29,1979,12,NA,M,72
Neotoma,albigula,17842,9,22,1990,17,NA,F,170
Neotoma,albigula,17877,9,25,1990,2,NA,F,176
Neotoma,albigula,17895,10,15,1990,12,NA,M,138
Neotoma,albigula,17941,10,16,1990,2,NA,F,195
Neotoma,albigula,17948,10,16,1990,17,NA,F,191
Neotoma,albigula,1798,5,29,1979,12,NA,M,70
Neotoma,albigula,17983,11,10,1990,18,NA,F,160
Neotoma,albigula,18010,11,10,1990,17,NA,F,180
Neotoma,albigula,1807,5,29,1979,20,NA,M,40
Neotoma,albigula,18110,12,15,1990,2,NA,F,193
Neotoma,albigula,18119,12,15,1990,17,NA,M,164
Neotoma,albigula,1818,5,30,1979,2,NA,M,184
Neotoma,albigula,18240,1,11,1991,18,NA,F,188
Neotoma,albigula,18249,1,11,1991,17,NA,M,162
Neotoma,albigula,18346,2,16,1991,18,NA,F,190
Neotoma,albigula,18349,2,16,1991,20,NA,M,171
Neotoma,albigula,18364,2,16,1991,2,NA,F,185
Neotoma,albigula,18458,3,13,1991,18,NA,F,192
Neotoma,albigula,18486,3,13,1991,2,NA,F,174
Neotoma,albigula,18567,4,19,1991,12,NA,M,146
Neotoma,albigula,18571,4,19,1991,18,NA,F,76
Neotoma,albigula,18576,4,19,1991,18,NA,F,69
Neotoma,albigula,18579,4,19,1991,17,NA,F,148
Neotoma,albigula,18581,4,19,1991,17,NA,M,168
Neotoma,albigula,1863,7,3,1979,20,NA,F,94
Neotoma,albigula,18639,4,21,1991,2,NA,F,126
Neotoma,albigula,18673,5,13,1991,17,NA,M,195
Neotoma,albigula,18678,5,13,1991,2,NA,F,81
Neotoma,albigula,18680,5,13,1991,2,NA,F,185
Neotoma,albigula,18758,6,13,1991,24,NA,M,174
Neotoma,albigula,18780,6,14,1991,3,NA,M,126
Neotoma,albigula,18819,7,12,1991,22,NA,M,113
Neotoma,albigula,1882,7,4,1979,2,NA,M,206
Neotoma,albigula,18823,7,12,1991,19,NA,M,99
Neotoma,albigula,18846,7,12,1991,2,NA,M,154
Neotoma,albigula,18852,7,12,1991,17,NA,F,160
Neotoma,albigula,18876,7,13,1991,3,NA,M,71
Neotoma,albigula,18931,8,7,1991,20,NA,F,124
Neotoma,albigula,18948,8,7,1991,2,NA,M,178
Neotoma,albigula,18975,8,8,1991,3,NA,"",""
Neotoma,albigula,19032,9,9,1991,2,NA,M,180
Neotoma,albigula,1914,7,24,1979,20,NA,F,116
Neotoma,albigula,19245,11,13,1991,2,NA,F,165
Neotoma,albigula,19263,11,14,1991,3,NA,F,""
Neotoma,albigula,1928,7,25,1979,14,NA,M,151
Neotoma,albigula,194,9,12,1977,11,NA,"",""
Neotoma,albigula,19500,12,8,1991,3,NA,F,166
Neotoma,albigula,19593,1,9,1992,3,NA,F,166
Neotoma,albigula,1966,8,21,1979,20,NA,F,136
Neotoma,albigula,19681,2,7,1992,3,NA,F,174
Neotoma,albigula,1982,8,22,1979,12,NA,F,72
Neotoma,albigula,1993,8,22,1979,17,NA,F,105
Neotoma,albigula,2,7,16,1977,3,NA,M,""
Neotoma,albigula,20040,5,30,1992,2,NA,F,220
Neotoma,albigula,20051,5,31,1992,3,NA,F,70
Neotoma,albigula,20054,5,31,1992,3,NA,M,66
Neotoma,albigula,20055,5,31,1992,3,NA,F,75
Neotoma,albigula,20089,7,3,1992,2,NA,F,130
Neotoma,albigula,20184,7,30,1992,12,NA,M,172
Neotoma,albigula,20193,7,30,1992,1,NA,F,90
Neotoma,albigula,2025,9,22,1979,20,NA,F,152
Neotoma,albigula,20258,8,29,1992,12,NA,M,175
Neotoma,albigula,20339,9,26,1992,12,NA,M,173
Neotoma,albigula,20364,9,26,1992,2,NA,F,114
Neotoma,albigula,20437,10,18,1992,12,NA,M,158
Neotoma,albigula,20466,10,18,1992,2,NA,F,135
Neotoma,albigula,20527,12,21,1992,12,NA,M,167
Neotoma,albigula,20581,1,24,1993,12,NA,M,170
Neotoma,albigula,20584,1,24,1993,12,NA,M,233
Neotoma,albigula,20743,3,18,1993,3,NA,M,86
Neotoma,albigula,20746,3,18,1993,3,NA,F,93
Neotoma,albigula,2078,10,24,1979,12,NA,F,92
Neotoma,albigula,20806,4,24,1993,3,NA,F,90
Neotoma,albigula,20807,4,24,1993,13,NA,M,106
Neotoma,albigula,20808,4,24,1993,3,NA,F,83
Neotoma,albigula,2081,10,24,1979,12,NA,F,211
Neotoma,albigula,20865,5,23,1993,3,NA,M,62
Neotoma,albigula,20940,6,19,1993,3,NA,M,41
Neotoma,albigula,20992,7,14,1993,2,NA,M,78
Neotoma,albigula,20999,7,14,1993,24,NA,F,126
Neotoma,albigula,2102,10,24,1979,17,NA,M,133
Neotoma,albigula,21046,8,19,1993,1,NA,M,145
Neotoma,albigula,2107,10,24,1979,20,NA,M,171
Neotoma,albigula,21113,9,16,1993,2,NA,M,""
Neotoma,albigula,21120,9,16,1993,2,NA,M,138
Neotoma,albigula,21129,9,17,1993,3,NA,M,137
Neotoma,albigula,21161,10,15,1993,2,NA,M,148
Neotoma,albigula,21180,10,16,1993,3,NA,M,148
Neotoma,albigula,21184,10,16,1993,3,NA,M,144
Neotoma,albigula,21232,11,13,1993,2,NA,M,154
Neotoma,albigula,21235,11,13,1993,2,NA,M,160
Neotoma,albigula,21247,11,14,1993,3,NA,M,150
Neotoma,albigula,21259,11,14,1993,14,NA,F,124
Neotoma,albigula,21286,12,14,1993,2,NA,M,153
Neotoma,albigula,21299,12,15,1993,3,NA,M,161
Neotoma,albigula,2133,10,25,1979,2,NA,F,274
Neotoma,albigula,21345,2,2,1994,3,NA,M,165
Neotoma,albigula,214,9,12,1977,17,NA,"",""
Neotoma,albigula,21406,2,21,1994,3,NA,M,171
Neotoma,albigula,21408,2,21,1994,3,NA,M,170
Neotoma,albigula,21462,3,12,1994,3,NA,M,""
Neotoma,albigula,21507,4,10,1994,2,NA,M,180
Neotoma,albigula,21527,4,11,1994,3,NA,M,180
Neotoma,albigula,21558,5,18,1994,2,NA,M,""
Neotoma,albigula,21735,8,18,1994,3,NA,M,183
Neotoma,albigula,2174,11,17,1979,14,NA,F,109
Neotoma,albigula,21818,10,12,1994,12,NA,M,220
Neotoma,albigula,2184,11,17,1979,2,NA,F,186
Neotoma,albigula,21885,11,1,1994,12,NA,M,226
Neotoma,albigula,2191,11,17,1979,17,NA,M,153
Neotoma,albigula,22,7,17,1977,15,NA,F,""
Neotoma,albigula,2211,11,18,1979,11,NA,F,122
Neotoma,albigula,2216,11,18,1979,13,NA,F,168
Neotoma,albigula,2231,11,18,1979,19,NA,F,122
Neotoma,albigula,22314,6,7,1995,2,NA,M,""
Neotoma,albigula,224,9,13,1977,2,NA,"",""
Neotoma,albigula,2247,11,18,1979,12,NA,F,217
Neotoma,albigula,22476,7,20,1995,24,NA,F,149
Neotoma,albigula,22728,9,23,1995,2,NA,F,165
Neotoma,albigula,22847,10,28,1995,12,NA,M,138
Neotoma,albigula,22899,10,28,1995,2,NA,F,171
Neotoma,albigula,22998,12,2,1995,12,NA,M,152
Neotoma,albigula,23032,12,2,1995,2,NA,F,""
Neotoma,albigula,2305,1,15,1980,12,NA,F,214
Neotoma,albigula,2311,1,15,1980,12,NA,F,114
Neotoma,albigula,23124,12,21,1995,12,NA,F,160
Neotoma,albigula,2329,1,15,1980,17,NA,M,187
Neotoma,albigula,2346,1,16,1980,5,NA,M,239
Neotoma,albigula,2350,1,16,1980,6,NA,M,241
Neotoma,albigula,2362,1,16,1980,17,NA,M,168
Neotoma,albigula,23894,5,23,1996,12,NA,M,118
Neotoma,albigula,2395,1,16,1980,14,NA,F,120
Neotoma,albigula,2406,1,16,1980,2,NA,F,184
Neotoma,albigula,24405,9,21,1996,12,NA,M,184
Neotoma,albigula,24556,10,12,1996,12,NA,M,185
Neotoma,albigula,24589,10,12,1996,2,NA,M,127
Neotoma,albigula,24690,11,16,1996,2,NA,F,130
Neotoma,albigula,24703,11,16,1996,2,NA,M,148
Neotoma,albigula,24708,11,16,1996,12,NA,F,144
Neotoma,albigula,2498,2,25,1980,24,NA,F,170
Neotoma,albigula,2522,2,25,1980,14,NA,F,147
Neotoma,albigula,25247,3,15,1997,2,NA,M,147
Neotoma,albigula,2558,3,9,1980,12,NA,M,74
Neotoma,albigula,25701,5,10,1997,2,NA,F,144
Neotoma,albigula,25717,5,10,1997,12,NA,F,214
Neotoma,albigula,25724,5,10,1997,12,NA,M,62
Neotoma,albigula,25766,5,10,1997,12,NA,F,64
Neotoma,albigula,25791,5,10,1997,12,NA,F,63
Neotoma,albigula,25798,5,10,1997,12,NA,M,70
Neotoma,albigula,25948,6,9,1997,24,NA,F,147
Neotoma,albigula,26028,6,9,1997,2,NA,M,193
Neotoma,albigula,26031,6,9,1997,24,NA,M,117
Neotoma,albigula,26049,6,10,1997,12,NA,M,109
Neotoma,albigula,26063,6,10,1997,17,NA,F,92
Neotoma,albigula,26071,6,10,1997,12,NA,F,186
Neotoma,albigula,26193,6,11,1997,20,NA,M,94
Neotoma,albigula,26194,6,11,1997,20,NA,F,198
Neotoma,albigula,26278,7,9,1997,24,NA,F,155
Neotoma,albigula,26325,7,9,1997,5,NA,F,147
Neotoma,albigula,26346,7,9,1997,12,NA,F,194
Neotoma,albigula,26416,7,9,1997,20,NA,F,""
Neotoma,albigula,26544,7,29,1997,20,NA,"",""
Neotoma,albigula,26554,7,29,1997,17,NA,F,138
Neotoma,albigula,26584,7,29,1997,12,NA,F,208
Neotoma,albigula,266,10,16,1977,2,NA,"",""
Neotoma,albigula,26610,7,29,1997,20,NA,F,180
Neotoma,albigula,26644,7,29,1997,2,NA,F,178
Neotoma,albigula,26648,7,29,1997,17,NA,M,""
Neotoma,albigula,26659,7,29,1997,24,NA,F,153
Neotoma,albigula,26660,7,29,1997,12,NA,M,121
Neotoma,albigula,26695,7,30,1997,15,NA,M,231
Neotoma,albigula,26779,9,27,1997,20,NA,F,158
Neotoma,albigula,26793,9,27,1997,12,NA,F,183
Neotoma,albigula,26827,9,27,1997,2,NA,F,138
Neotoma,albigula,26848,9,27,1997,17,NA,M,162
Neotoma,albigula,26854,9,27,1997,12,NA,M,136
Neotoma,albigula,26857,9,27,1997,2,NA,F,174
Neotoma,albigula,2694,3,9,1980,20,NA,M,177
Neotoma,albigula,26971,10,25,1997,24,NA,F,140
Neotoma,albigula,26985,10,25,1997,17,NA,M,170
Neotoma,albigula,26990,10,25,1997,12,NA,F,172
Neotoma,albigula,27020,10,25,1997,17,NA,F,145
Neotoma,albigula,27042,10,25,1997,2,NA,F,186
Neotoma,albigula,27050,10,25,1997,12,NA,M,120
Neotoma,albigula,27052,10,25,1997,1,NA,F,122
Neotoma,albigula,27126,10,26,1997,6,NA,M,220
Neotoma,albigula,27157,11,22,1997,20,NA,F,162
Neotoma,albigula,27181,11,22,1997,12,NA,F,177
Neotoma,albigula,272,10,16,1977,18,NA,"",""
Neotoma,albigula,2728,3,9,1980,2,NA,F,""
Neotoma,albigula,27282,11,22,1997,12,NA,F,122
Neotoma,albigula,27309,12,28,1997,12,NA,F,169
Neotoma,albigula,2732,3,9,1980,20,NA,M,212
Neotoma,albigula,27326,12,28,1997,2,NA,F,181
Neotoma,albigula,27374,12,29,1997,15,NA,F,139
Neotoma,albigula,2742,3,9,1980,6,NA,"",243
Neotoma,albigula,27440,1,31,1998,12,NA,F,178
Neotoma,albigula,2751,3,21,1980,12,NA,M,97
Neotoma,albigula,27550,3,1,1998,12,NA,F,""
Neotoma,albigula,27624,3,2,1998,15,NA,F,""
Neotoma,albigula,27734,3,29,1998,2,NA,F,188
Neotoma,albigula,27757,5,2,1998,20,NA,F,175
Neotoma,albigula,27762,5,2,1998,12,NA,F,238
Neotoma,albigula,27781,5,2,1998,2,NA,"",200
Neotoma,albigula,27810,5,3,1998,15,NA,F,140
Neotoma,albigula,27860,5,28,1998,2,NA,F,190
Neotoma,albigula,27867,5,28,1998,12,NA,F,199
Neotoma,albigula,27897,5,28,1998,2,NA,M,110
Neotoma,albigula,27919,5,28,1998,2,NA,F,158
Neotoma,albigula,27926,5,28,1998,24,NA,F,103
Neotoma,albigula,27932,5,28,1998,17,NA,M,120
Neotoma,albigula,27982,5,29,1998,14,NA,M,140
Neotoma,albigula,28022,6,27,1998,2,NA,F,182
Neotoma,albigula,28032,6,27,1998,24,NA,M,136
Neotoma,albigula,28039,6,27,1998,12,NA,F,189
Neotoma,albigula,28074,6,27,1998,17,NA,M,93
Neotoma,albigula,28077,6,27,1998,2,NA,M,132
Neotoma,albigula,281,10,16,1977,20,NA,"",""
Neotoma,albigula,28116,6,28,1998,15,NA,F,76
Neotoma,albigula,282,10,16,1977,22,NA,"",""
Neotoma,albigula,28257,7,19,1998,15,NA,F,187
Neotoma,albigula,28328,8,22,1998,2,NA,F,143
Neotoma,albigula,28344,8,22,1998,12,NA,F,196
Neotoma,albigula,28485,9,19,1998,12,NA,F,175
Neotoma,albigula,28551,9,20,1998,2,NA,M,178
Neotoma,albigula,28556,9,20,1998,2,NA,M,149
Neotoma,albigula,28630,9,21,1998,15,NA,M,147
Neotoma,albigula,28662,10,24,1998,2,NA,M,168
Neotoma,albigula,28730,10,24,1998,24,NA,M,165
Neotoma,albigula,28862,11,21,1998,24,NA,M,164
Neotoma,albigula,28928,12,22,1998,2,NA,F,165
Neotoma,albigula,29039,1,16,1999,2,NA,F,162
Neotoma,albigula,2904,4,18,1980,18,NA,F,110
Neotoma,albigula,29071,1,16,1999,17,NA,M,212
Neotoma,albigula,29173,2,20,1999,12,NA,F,168
Neotoma,albigula,2927,5,17,1980,24,NA,M,109
Neotoma,albigula,29310,3,14,1999,2,NA,F,153
Neotoma,albigula,2932,5,17,1980,1,NA,M,119
Neotoma,albigula,29321,3,14,1999,12,NA,F,182
Neotoma,albigula,29435,4,17,1999,2,NA,M,220
Neotoma,albigula,29449,4,17,1999,12,NA,F,190
Neotoma,albigula,2952,5,17,1980,20,NA,M,207
Neotoma,albigula,29572,5,15,1999,2,NA,F,154
Neotoma,albigula,29586,5,15,1999,12,NA,"",173
Neotoma,albigula,297,10,17,1977,11,NA,"",""
Neotoma,albigula,29715,6,12,1999,12,NA,F,168
Neotoma,albigula,29821,9,11,1999,1,NA,M,227
Neotoma,albigula,29823,9,11,1999,2,NA,F,200
Neotoma,albigula,29825,9,11,1999,12,NA,F,203
Neotoma,albigula,29831,9,11,1999,20,NA,F,189
Neotoma,albigula,29834,9,11,1999,24,NA,F,164
Neotoma,albigula,29865,10,9,1999,2,NA,F,194
Neotoma,albigula,2992,5,18,1980,14,NA,F,189
Neotoma,albigula,2994,5,18,1980,18,NA,M,73
Neotoma,albigula,29950,11,6,1999,2,NA,F,195
Neotoma,albigula,2999,5,18,1980,14,NA,M,98
Neotoma,albigula,29994,11,6,1999,24,NA,F,165
Neotoma,albigula,3000,5,18,1980,2,NA,F,87
Neotoma,albigula,3001,5,18,1980,18,NA,F,75
Neotoma,albigula,3002,5,18,1980,2,NA,F,174
Neotoma,albigula,30066,12,5,1999,2,NA,F,131
Neotoma,albigula,30067,12,5,1999,2,NA,"",194
Neotoma,albigula,30172,1,8,2000,2,NA,F,137
Neotoma,albigula,30174,1,8,2000,2,NA,F,181
Neotoma,albigula,30175,1,8,2000,2,NA,M,265
Neotoma,albigula,30204,1,8,2000,20,NA,F,174
Neotoma,albigula,30307,2,5,2000,2,NA,F,185
Neotoma,albigula,30308,2,5,2000,2,NA,F,144
Neotoma,albigula,30309,2,5,2000,2,NA,"",183
Neotoma,albigula,3032,5,25,1980,5,NA,F,135
Neotoma,albigula,30443,3,4,2000,2,NA,M,184
Neotoma,albigula,30495,3,4,2000,20,NA,F,160
Neotoma,albigula,30496,3,4,2000,20,NA,F,208
Neotoma,albigula,30501,3,5,2000,3,NA,F,171
Neotoma,albigula,3058,6,22,1980,24,NA,F,187
Neotoma,albigula,30624,4,30,2000,12,NA,F,""
Neotoma,albigula,30641,4,30,2000,20,NA,F,""
Neotoma,albigula,3074,6,22,1980,20,NA,M,209
Neotoma,albigula,30741,6,3,2000,2,NA,F,158
Neotoma,albigula,30753,6,3,2000,12,NA,"",""
Neotoma,albigula,30782,6,3,2000,20,NA,F,170
Neotoma,albigula,3087,6,23,1980,13,NA,M,241
Neotoma,albigula,3089,6,23,1980,3,NA,F,150
Neotoma,albigula,30967,7,1,2000,20,NA,F,174
Neotoma,albigula,30985,7,1,2000,24,NA,M,140
Neotoma,albigula,31120,7,22,2000,12,NA,"",175
Neotoma,albigula,31227,8,25,2000,12,NA,F,173
Neotoma,albigula,3123,7,21,1980,24,NA,F,75
Neotoma,albigula,3133,7,21,1980,24,NA,F,191
Neotoma,albigula,31380,9,30,2000,1,NA,M,171
Neotoma,albigula,31398,9,30,2000,12,NA,F,164
Neotoma,albigula,314,10,17,1977,14,NA,"",""
Neotoma,albigula,31426,9,30,2000,20,NA,F,184
Neotoma,albigula,3145,7,21,1980,20,NA,M,207
Neotoma,albigula,31516,11,25,2000,2,NA,F,200
Neotoma,albigula,31517,11,25,2000,2,NA,M,228
Neotoma,albigula,31529,11,25,2000,12,NA,F,190
Neotoma,albigula,31554,11,25,2000,20,NA,F,158
Neotoma,albigula,3162,7,22,1980,14,NA,F,80
Neotoma,albigula,31633,12,22,2000,2,NA,F,173
Neotoma,albigula,31638,12,22,2000,12,NA,F,212
Neotoma,albigula,31717,1,21,2001,2,NA,M,121
Neotoma,albigula,31721,1,21,2001,2,NA,F,158
Neotoma,albigula,31817,3,3,2001,20,NA,M,109
Neotoma,albigula,31862,3,24,2001,2,NA,F,252
Neotoma,albigula,31867,3,24,2001,12,NA,F,207
Neotoma,albigula,31946,4,21,2001,2,NA,F,145
Neotoma,albigula,3195,8,13,1980,24,NA,F,108
Neotoma,albigula,31977,4,21,2001,20,NA,F,218
Neotoma,albigula,32037,5,26,2001,1,NA,M,94
Neotoma,albigula,32043,5,26,2001,1,NA,F,171
Neotoma,albigula,32045,5,26,2001,2,NA,M,135
Neotoma,albigula,32051,5,26,2001,12,NA,F,204
Neotoma,albigula,32072,5,26,2001,17,NA,M,127
Neotoma,albigula,32077,5,26,2001,20,NA,M,115
Neotoma,albigula,32080,5,26,2001,20,NA,F,205
Neotoma,albigula,32082,5,26,2001,20,NA,F,200
Neotoma,albigula,32083,5,26,2001,24,NA,F,146
Neotoma,albigula,3212,8,13,1980,11,NA,M,83
Neotoma,albigula,32143,5,27,2001,14,NA,M,80
Neotoma,albigula,3216,8,14,1980,3,NA,F,154
Neotoma,albigula,32161,6,25,2001,1,NA,F,159
Neotoma,albigula,32167,6,25,2001,2,NA,F,173
Neotoma,albigula,3217,8,14,1980,12,NA,F,173
Neotoma,albigula,32175,6,25,2001,12,NA,F,""
Neotoma,albigula,32179,6,25,2001,12,NA,F,221
Neotoma,albigula,32224,6,25,2001,20,NA,F,168
Neotoma,albigula,32300,7,22,2001,9,NA,"",95
Neotoma,albigula,32356,7,22,2001,15,NA,F,146
Neotoma,albigula,32391,8,25,2001,2,NA,F,193
Neotoma,albigula,32404,8,25,2001,24,NA,M,195
Neotoma,albigula,32405,8,25,2001,24,NA,M,171
Neotoma,albigula,3251,9,7,1980,24,NA,F,139
Neotoma,albigula,32597,9,22,2001,1,NA,M,187
Neotoma,albigula,32657,9,22,2001,20,NA,F,191
Neotoma,albigula,32691,9,22,2001,24,NA,M,197
Neotoma,albigula,32692,9,22,2001,24,NA,M,185
Neotoma,albigula,3272,9,7,1980,11,NA,M,143
Neotoma,albigula,32814,10,13,2001,1,NA,M,188
Neotoma,albigula,32817,10,13,2001,2,NA,F,72
Neotoma,albigula,32892,10,13,2001,24,NA,M,187
Neotoma,albigula,3290,9,7,1980,20,NA,M,205
Neotoma,albigula,32930,10,14,2001,6,NA,M,178
Neotoma,albigula,3300,9,8,1980,12,NA,F,172
Neotoma,albigula,33004,10,14,2001,14,NA,M,174
Neotoma,albigula,33040,11,17,2001,2,NA,F,119
Neotoma,albigula,33041,11,17,2001,2,NA,F,213
Neotoma,albigula,33049,11,17,2001,12,NA,M,280
Neotoma,albigula,33075,11,17,2001,17,NA,F,158
Neotoma,albigula,33084,11,17,2001,20,NA,F,96
Neotoma,albigula,33085,11,17,2001,20,NA,F,186
Neotoma,albigula,33114,11,17,2001,24,NA,M,175
Neotoma,albigula,33208,11,18,2001,14,NA,"",184
Neotoma,albigula,33225,12,15,2001,1,NA,M,231
Neotoma,albigula,33237,12,15,2001,2,NA,F,126
Neotoma,albigula,33238,12,15,2001,2,NA,F,198
Neotoma,albigula,33272,12,15,2001,17,NA,F,156
Neotoma,albigula,33339,1,12,2002,2,NA,"",""
Neotoma,albigula,33415,2,9,2002,2,NA,M,120
Neotoma,albigula,3343,10,11,1980,1,NA,M,171
Neotoma,albigula,33452,2,9,2002,17,NA,F,154
Neotoma,albigula,3351,10,11,1980,20,NA,M,212
Neotoma,albigula,33511,2,10,2002,6,NA,F,180
Neotoma,albigula,33549,2,10,2002,14,NA,M,222
Neotoma,albigula,33583,3,13,2002,2,NA,M,136
Neotoma,albigula,33586,3,13,2002,2,NA,F,196
Neotoma,albigula,33629,3,13,2002,21,NA,F,168
Neotoma,albigula,33635,3,13,2002,20,NA,F,204
Neotoma,albigula,33666,3,14,2002,6,NA,F,188
Neotoma,albigula,33739,4,16,2002,1,NA,M,227
Neotoma,albigula,3374,10,12,1980,12,NA,F,200
Neotoma,albigula,33837,4,17,2002,2,NA,F,190
Neotoma,albigula,33847,4,17,2002,2,NA,F,149
Neotoma,albigula,33924,4,17,2002,20,NA,F,170
Neotoma,albigula,33933,4,17,2002,17,NA,F,174
Neotoma,albigula,33950,5,15,2002,1,NA,M,205
Neotoma,albigula,33951,5,15,2002,1,NA,F,138
Neotoma,albigula,33966,5,15,2002,2,NA,F,188
Neotoma,albigula,34012,5,15,2002,17,NA,M,169
Neotoma,albigula,34022,5,15,2002,20,NA,F,171
Neotoma,albigula,3412,11,8,1980,24,NA,F,193
Neotoma,albigula,34198,6,15,2002,2,NA,F,139
Neotoma,albigula,3426,11,8,1980,13,NA,F,124
Neotoma,albigula,34277,6,15,2002,20,NA,F,164
Neotoma,albigula,34279,6,15,2002,24,NA,M,139
Neotoma,albigula,3429,11,8,1980,1,NA,M,153
Neotoma,albigula,34387,6,16,2002,14,NA,M,203
Neotoma,albigula,344,10,18,1977,3,NA,"",""
Neotoma,albigula,3440,11,8,1980,20,NA,M,191
Neotoma,albigula,34442,7,13,2002,12,NA,F,164
Neotoma,albigula,34529,7,13,2002,24,NA,F,90
Neotoma,albigula,34531,7,13,2002,24,NA,"",""
Neotoma,albigula,34581,7,14,2002,6,NA,"",""
Neotoma,albigula,34677,9,8,2002,12,NA,F,210
Neotoma,albigula,34688,9,8,2002,17,NA,M,162
Neotoma,albigula,34690,9,8,2002,20,NA,F,202
Neotoma,albigula,34783,10,5,2002,2,NA,M,226
Neotoma,albigula,34796,10,5,2002,17,NA,M,200
Neotoma,albigula,34827,10,5,2002,12,NA,F,200
Neotoma,albigula,34860,10,5,2002,20,NA,F,190
Neotoma,albigula,34864,10,5,2002,24,NA,M,194
Neotoma,albigula,349,11,12,1977,2,NA,"",""
Neotoma,albigula,34991,11,9,2002,2,NA,M,238
Neotoma,albigula,35036,11,9,2002,12,NA,F,188
Neotoma,albigula,3511,11,9,1980,12,NA,F,193
Neotoma,albigula,35199,12,7,2002,1,NA,F,196
Neotoma,albigula,35212,12,7,2002,2,NA,M,248
Neotoma,albigula,35231,12,7,2002,18,NA,F,154
Neotoma,albigula,35249,12,7,2002,12,NA,F,212
Neotoma,albigula,35284,12,7,2002,24,NA,M,225
Neotoma,albigula,353,11,12,1977,18,NA,"",""
Neotoma,albigula,35404,12,29,2002,2,NA,F,""
Neotoma,albigula,35415,12,29,2002,12,NA,F,200
Neotoma,albigula,35435,12,29,2002,18,NA,F,150
Neotoma,albigula,35459,12,29,2002,20,NA,F,148
Neotoma,albigula,35479,12,29,2002,24,NA,M,224
Neotoma,albigula,3552,12,15,1980,24,NA,F,198
Neotoma,albigula,3557,12,15,1980,1,NA,M,174
Neotoma,albigula,363,11,12,1977,2,NA,"",""
Neotoma,albigula,3649,12,16,1980,13,NA,F,120
Neotoma,albigula,3650,12,16,1980,12,NA,F,189
Neotoma,albigula,3669,12,16,1980,18,NA,F,189
Neotoma,albigula,3679,12,16,1980,11,NA,M,116
Neotoma,albigula,3691,1,11,1981,13,NA,F,118
Neotoma,albigula,3693,1,11,1981,24,NA,F,192
Neotoma,albigula,3747,1,12,1981,4,NA,F,200
Neotoma,albigula,3777,1,12,1981,1,NA,M,173
Neotoma,albigula,3785,1,12,1981,12,NA,F,199
Neotoma,albigula,38,7,17,1977,17,NA,M,""
Neotoma,albigula,3814,1,31,1981,12,NA,F,195
Neotoma,albigula,3816,1,31,1981,13,NA,F,135
Neotoma,albigula,3839,1,31,1981,20,NA,M,218
Neotoma,albigula,3887,2,1,1981,1,NA,M,174
Neotoma,albigula,390,11,13,1977,11,NA,"",""
Neotoma,albigula,393,11,13,1977,14,NA,"",""
Neotoma,albigula,3935,3,8,1981,20,NA,M,223
Neotoma,albigula,3997,3,9,1981,1,NA,M,177
Neotoma,albigula,4054,4,5,1981,12,NA,F,231
Neotoma,albigula,406,11,14,1977,12,NA,"",""
Neotoma,albigula,4129,4,5,1981,14,NA,M,55
Neotoma,albigula,4156,4,5,1981,20,NA,M,192
Neotoma,albigula,4302,4,6,1981,18,NA,M,220
Neotoma,albigula,435,12,10,1977,2,NA,"",""
Neotoma,albigula,4373,5,3,1981,24,NA,F,251
Neotoma,albigula,4395,5,3,1981,18,NA,F,56
Neotoma,albigula,4411,5,3,1981,24,NA,F,208
Neotoma,albigula,4500,6,4,1981,14,NA,M,87
Neotoma,albigula,4510,6,4,1981,14,NA,M,91
Neotoma,albigula,4536,6,4,1981,14,NA,F,85
Neotoma,albigula,4561,6,5,1981,18,NA,F,105
Neotoma,albigula,4568,6,5,1981,24,NA,M,136
Neotoma,albigula,4584,6,5,1981,18,NA,M,123
Neotoma,albigula,4604,7,7,1981,17,NA,F,126
Neotoma,albigula,4618,7,7,1981,24,NA,M,137
Neotoma,albigula,4624,7,7,1981,1,NA,M,125
Neotoma,albigula,4649,7,8,1981,15,NA,M,158
Neotoma,albigula,465,12,11,1977,5,NA,"",""
Neotoma,albigula,4667,7,8,1981,2,NA,F,130
Neotoma,albigula,4676,7,8,1981,18,NA,F,76
Neotoma,albigula,469,12,11,1977,12,NA,"",""
Neotoma,albigula,4692,7,30,1981,15,NA,M,174
Neotoma,albigula,4713,7,30,1981,4,NA,M,175
Neotoma,albigula,475,12,11,1977,11,NA,"",""
Neotoma,albigula,4756,8,30,1981,24,NA,M,193
Neotoma,albigula,4759,8,30,1981,24,NA,F,162
Neotoma,albigula,4782,8,30,1981,11,NA,F,172
Neotoma,albigula,4798,8,31,1981,8,NA,M,173
Neotoma,albigula,4803,8,31,1981,9,NA,M,156
Neotoma,albigula,4831,9,29,1981,21,NA,F,165
Neotoma,albigula,4837,9,30,1981,5,NA,F,185
